transaction_id,customer_id,product_id,transaction_date,quantity,unit_price,transaction_amount,payment_method,card_number,cvv
T0046487,C07146,P0943,2025-07-08,4,2490.96,9963.84,Cash,587742964543,484
T0046488,C07668,P0163,2024-10-04,2,3290.79,6581.58,Cash,3557082317727179,879
T0046489,C07613,P0617,2025-05-23,3,2512.74,7538.22,Cash,6531608901079173,7390
T0046490,C03723,P0915,2026-08-05,4,4487.8,17951.2,UPI,213144471227818,575
T0046491,C07845,P0009,2025-07-23,5,4056.68,20283.4,Cash,4229828621327,899
T0046492,C03967,P0636,2025-02-05,4,1606.21,6424.84,Debit Card,30359684906369,171
T0046493,C01077,P0465,2025-06-10,5,4583.43,22917.15,Credit Card,630450278993,604
T0046494,C01314,P0999,2025-08-14,4,2275.4,9101.6,UPI,180096141700856,871
T0046495,C06623,P0493,2024-09-11,5,3848.38,19241.9,Debit Card,4430343755155201247,338
T0046496,C01026,P0840,2025-11-07,4,282.08,1128.32,Cash,3556583050184784,537
T0046497,C03929,P0957,2025-05-07,2,3920.77,7841.54,Debit Card,213161715000249,427
T0046498,C02988,P0068,2026-02-02,4,383.63,1534.52,Debit Card,372688100489584,034
T0046499,C03040,P0655,2026-06-18,5,1580.99,7904.95,Cash,348890761371371,066
T0046500,C05296,P0786,2025-08-08,5,2537.48,12687.4,Credit Card,180065709640283,1945
T0046501,C01879,P0506,2026-07-28,2,2206.6,4413.2,Credit Card,4088502409169788,590
T0046502,C02528,P0771,2025-09-23,3,4053.63,12160.89,Debit Card,4099888387978127,7117
T0046503,C02282,P0913,2025-04-23,4,1531.42,6125.68,Debit Card,3575206580655985,747
T0046504,C00739,P0084,2025-09-01,3,123.05,369.15,Debit Card,3555680381760380,278
T0046505,C06449,P0489,2025-03-24,1,598.9,598.9,UPI,4872049305608,354
T0046506,C08835,P0579,2025-01-31,4,772.94,3091.76,Credit Card,503899101953,340
T0046507,C02986,P0643,2024-09-10,3,657.06,1971.18,Cash,180042308489040,578
T0046508,C01121,P0426,2025-10-23,2,300.36,600.72,UPI,6011470381205706,1281
T0046509,C01366,P0194,2025-07-20,3,358.22,1074.66,Cash,3584380492449123,416
T0046510,C03748,P0247,2025-03-14,1,1434.31,1434.31,UPI,676318468219,744
T0046511,C03696,P0109,2026-01-02,4,1362.74,5450.96,UPI,675930250047,192
T0046512,C06541,P0325,2025-09-19,1,2218.67,2218.67,Debit Card,4074988026002,303
T0046513,C05717,P0073,2026-04-04,4,2064.95,8259.8,Debit Card,4732523930575665,104
T0046514,C05503,P0541,2025-09-08,1,4265.25,4265.25,Credit Card,4337558376585496,700
T0046515,C02385,P0086,2025-09-01,5,2453.92,12269.6,Credit Card,5134965143760595,604
T0046516,C09873,P0117,2024-09-10,3,3043.91,9131.73,Cash,2261978858112078,325
T0046517,C09950,P0096,2024-11-27,3,331.55,994.65,Credit Card,3597317471732876,4270
T0046518,C03441,P0474,2025-10-28,5,3064.52,15322.6,UPI,3506923238707877,462
T0046519,C04166,P0466,2026-01-16,1,3022.03,3022.03,Debit Card,3507700978938329,319
T0046520,C08264,P0604,2026-01-27,2,3906.76,7813.52,Credit Card,4152841520955,5127
T0046521,C06221,P0469,2025-01-05,1,585.68,585.68,Credit Card,180064526169907,583
T0046522,C00012,P0721,2024-09-27,4,2400.72,9602.88,UPI,2245673079997057,996
T0046523,C07798,P0612,2026-04-20,1,1817.02,1817.02,Debit Card,30391102679401,641
T0046524,C07248,P0111,2026-05-14,4,830.85,3323.4,UPI,4920833258044,661
T0046525,C07160,P0409,2025-07-08,1,362.92,362.92,Cash,213131953911423,131
T0046526,C02371,P0230,2024-11-22,3,4920.03,14760.09,Debit Card,180028035670994,147
T0046527,C08062,P0432,2026-05-27,1,2724.07,2724.07,UPI,4840191976999130458,091
T0046528,C00127,P0296,2025-05-16,4,618.14,2472.56,Cash,6011781834462557,4846
T0046529,C00106,P0344,2025-03-07,1,2739.98,2739.98,Debit Card,4778453155365,583
T0046530,C01882,P0565,2025-07-29,4,1940.27,7761.08,Cash,676364758547,620
T0046531,C02714,P0856,2024-11-12,5,3373.68,16868.4,Debit Card,30095824445609,3695
T0046532,C00575,P0298,2024-11-10,5,754.07,3770.35,Cash,571531896975,063
T0046533,C05825,P0728,2026-03-20,3,4117.22,12351.66,Credit Card,3563890045004691,735
T0046534,C08319,P0370,2025-08-06,3,916.59,2749.77,Debit Card,4061149606511643,520
T0046535,C08431,P0470,2026-07-22,5,618.68,3093.4,UPI,377062525266503,537
T0046536,C00017,P0305,2026-05-28,3,1645.49,4936.47,Debit Card,3555225333621916,615
T0046537,C02670,P0434,2025-09-17,5,123.56,617.8,Debit Card,4862339654295840,595
T0046538,C03296,P0025,2025-06-14,1,1261.81,1261.81,UPI,340269234266567,074
T0046539,C00055,P0537,2024-10-07,3,2073.41,6220.23,Credit Card,180010689593763,067
T0046540,C01485,P0077,2026-06-04,1,2042.98,2042.98,Debit Card,4492008723387855798,554
T0046541,C03060,P0834,2026-02-22,5,2908.5,14542.5,UPI,676317281472,057
T0046542,C05525,P0820,2025-09-05,2,2341.87,4683.74,Credit Card,3563659184389324,2615
T0046543,C04749,P0042,2025-07-14,5,4715.03,23575.15,Cash,4414324611658622,287
T0046544,C09562,P0052,2024-09-05,1,3014.78,3014.78,Debit Card,4145027280139,250
T0046545,C01628,P0288,2025-11-28,4,910.38,3641.52,UPI,4485236839528609841,700
T0046546,C00074,P0467,2025-10-18,4,2910.7,11642.8,Debit Card,6504483421735735,963
T0046547,C04734,P0753,2026-04-30,2,301.29,602.58,UPI,213156349905425,437
T0046548,C07861,P0336,2025-11-20,3,3744.15,11232.45,Debit Card,345668758839284,663
T0046549,C05017,P0863,2025-04-23,3,3888.79,11666.37,UPI,349434814294121,146
T0046550,C07695,P0129,2025-03-06,1,1089.88,1089.88,Credit Card,3526500585270869,934
T0046551,C08060,P0660,2026-02-17,2,4395.9,8791.8,UPI,3542391599737485,494
T0046552,C00130,P0751,2026-02-18,2,1394.53,2789.06,Cash,675985153641,536
T0046553,C04768,P0380,2025-06-24,4,4996.9,19987.6,UPI,4073095389446706158,663
T0046554,C04824,P0562,2025-02-15,3,3932.63,11797.89,UPI,213126920893506,652
T0046555,C05570,P0481,2025-06-28,2,1881.76,3763.52,Credit Card,4209777587580513406,7762
T0046556,C09489,P0426,2025-08-31,1,300.36,300.36,Credit Card,4911398417976,6664
T0046557,C03100,P0183,2026-04-21,1,4161.32,4161.32,Debit Card,567771185673,592
T0046558,C05675,P0780,2024-08-17,1,1948.69,1948.69,UPI,2268879297498883,401
T0046559,C09827,P0392,2026-01-09,2,4552.66,9105.32,Credit Card,4361916192566206165,760
T0046560,C09545,P0149,2024-09-07,3,1956.72,5870.16,Debit Card,4298508228401209,0980
T0046561,C04013,P0511,2025-09-07,2,4534.32,9068.64,UPI,6011421966681118,138
T0046562,C07802,P0193,2026-01-19,3,1687.86,5063.58,UPI,4049307713647,382
T0046563,C05600,P0895,2025-08-30,4,1299.47,5197.88,Debit Card,3508352318996630,411
T0046564,C02628,P0511,2025-03-26,3,4534.32,13602.96,Credit Card,3557960551122241,715
T0046565,C03502,P0803,2024-09-18,3,703.12,2109.36,Cash,2288112225804170,967
T0046566,C00834,P0633,2025-09-14,5,3045.22,15226.1,Cash,4147013466830413228,025
T0046567,C08714,P0183,2026-07-22,3,4161.32,12483.96,Credit Card,6011785343740361,908
T0046568,C03416,P0338,2025-12-05,4,4674.53,18698.12,Debit Card,503875557657,703
T0046569,C08455,P0439,2024-12-23,3,2988.65,8965.95,Debit Card,379890130247833,005
T0046570,C01673,P0120,2026-03-01,4,3189.71,12758.84,UPI,4265666924161886917,138
T0046571,C00742,P0952,2026-06-19,3,2181.55,6544.65,UPI,6594417684471290,039
T0046572,C07138,P0422,2025-03-16,4,4513.4,18053.6,Debit Card,345314638390061,1519
T0046573,C05469,P0761,2024-09-22,5,492.83,2464.15,Cash,6505074657436228,067
T0046574,C05283,P0092,2026-05-04,1,1518.7,1518.7,Credit Card,2706360090698870,457
T0046575,C08152,P0476,2025-05-03,3,1787.57,5362.71,Credit Card,4540443527744735,266
T0046576,C02981,P0558,2025-01-21,3,4518.15,13554.45,UPI,4516219895597,061
T0046577,C08533,P0897,2026-07-28,4,4798.52,19194.08,Cash,4198217115243,253
T0046578,C00139,P0125,2025-05-14,3,4524.45,13573.35,Debit Card,372079378449189,646
T0046579,C05188,P0462,2025-01-11,1,4785.29,4785.29,Debit Card,6011265251580497,517
T0046580,C03943,P0708,2025-03-20,4,4135.29,16541.16,Cash,4555334058602438,812
T0046581,C08511,P0300,2025-03-11,5,4129.99,20649.95,Debit Card,4737913305480010901,684
T0046582,C07246,P0010,2024-09-08,1,4038.81,4038.81,Debit Card,3587507169999934,119
T0046583,C08306,P0495,2026-02-25,4,3747.72,14990.88,Cash,5346060099129344,849
T0046584,C09302,P0149,2025-10-10,2,1956.72,3913.44,Credit Card,30405537438033,549
T0046585,C05030,P0713,2025-07-25,2,249.26,498.52,Credit Card,30434119434327,645
T0046586,C01584,P0441,2026-01-15,2,3649.85,7299.7,Debit Card,4922053404109643,599
T0046587,C05807,P0732,2026-07-04,3,2534.01,7602.03,Credit Card,3533153970914534,345
T0046588,C07544,P0655,2024-10-29,3,1580.99,4742.97,Debit Card,213144822873856,048
T0046589,C09976,P0016,2025-02-12,1,440.06,440.06,Credit Card,4592821014448247445,563
T0046590,C02555,P0168,2025-11-12,2,4101.2,8202.4,UPI,345108464015051,529
T0046591,C02187,P0073,2025-04-04,2,2064.95,4129.9,UPI,3510527685348434,635
T0046592,C02450,P0719,2025-02-17,2,2561.21,5122.42,UPI,3579181824479193,442
T0046593,C06211,P0392,2025-10-05,5,4552.66,22763.3,UPI,4082606525412,732
T0046594,C05010,P0129,2025-06-19,1,1089.88,1089.88,UPI,213160080284842,757
T0046595,C06891,P0356,2025-01-01,2,2373.98,4747.96,Cash,213198308639520,392
T0046596,C07509,P0683,2025-02-21,2,1059.91,2119.82,Debit Card,4951096281114628,567
T0046597,C08373,P0980,2025-10-22,1,2923.57,2923.57,Credit Card,630445697224,811
T0046598,C07104,P0226,2025-07-10,5,4710.28,23551.4,Credit Card,4331149473898495508,6455
T0046599,C02181,P0808,2026-05-17,1,411.5,411.5,Credit Card,3569607964059702,8671
T0046600,C02529,P0645,2024-09-29,2,4062.04,8124.08,Credit Card,4334935309712234701,059
T0046601,C04947,P0681,2026-07-23,3,2295.04,6885.12,Cash,3545463789772759,502
T0046602,C04966,P0758,2025-09-21,4,3281.82,13127.28,Cash,4909905766091,952
T0046603,C09672,P0562,2025-12-17,5,3932.63,19663.15,Debit Card,6586209266423900,502
T0046604,C08498,P0306,2026-06-13,5,502.07,2510.35,UPI,30406751016109,664
T0046605,C06236,P0512,2025-03-20,3,3650.53,10951.59,UPI,2720015657584465,543
T0046606,C08647,P0804,2024-11-23,2,2841.36,5682.72,UPI,4097635390972346,434
T0046607,C04930,P0113,2025-04-15,2,3355.92,6711.84,Credit Card,30147051023078,493
T0046608,C01472,P0212,2025-01-15,3,3772.45,11317.35,Debit Card,372103384480036,7981
T0046609,C04106,P0513,2026-07-08,5,558.88,2794.4,UPI,4539460622509196,533
T0046610,C00749,P0454,2025-05-25,1,4446.05,4446.05,Cash,6588172474689035,980
T0046611,C04671,P0629,2026-07-16,5,756.76,3783.8,Cash,4143974149985,004
T0046612,C06985,P0639,2025-08-24,1,4572.04,4572.04,UPI,3581170704679572,349
T0046613,C05455,P0161,2024-10-20,4,4176.94,16707.76,Debit Card,5118918169767598,483
T0046614,C07328,P0720,2025-04-14,5,2474.74,12373.7,UPI,639061368861,1696
T0046615,C09268,P0210,2025-10-12,1,1097.72,1097.72,UPI,3544067578182970,353
T0046616,C08490,P0727,2026-03-29,3,3619.86,10859.58,Credit Card,30441810432799,638
T0046617,C08115,P0944,2024-12-06,4,2201.65,8806.6,Cash,6011960815746036,257
T0046618,C06738,P0501,2024-12-02,3,2051.89,6155.67,UPI,342673726629422,577
T0046619,C00191,P0964,2025-06-19,3,3479.53,10438.59,Credit Card,4497999651940,328
T0046620,C05942,P0194,2026-04-23,3,358.22,1074.66,Credit Card,4958002676739833143,550
T0046621,C09512,P0770,2025-03-29,3,2545.85,7637.55,UPI,4491105610469244,788
T0046622,C04464,P0014,2026-01-22,1,1359.38,1359.38,Cash,3512927767341091,907
T0046623,C02454,P0640,2025-01-30,5,3886.07,19430.35,Debit Card,4436248801310,452
T0046624,C05013,P0267,2025-04-25,4,2693.97,10775.88,Credit Card,4162132078153821237,184
T0046625,C04223,P0777,2025-12-30,5,2034.12,10170.6,Cash,4317905331660,328
T0046626,C08291,P0900,2025-08-01,4,4958.79,19835.16,Debit Card,4075119489708941,832
T0046627,C00584,P0142,2025-08-22,1,1431.67,1431.67,UPI,4388918307782968,2082
T0046628,C03960,P0410,2024-11-13,2,1545.84,3091.68,UPI,374659513974064,781
T0046629,C04034,P0941,2025-02-07,3,2629.47,7888.41,Credit Card,676137238678,917
T0046630,C02828,P0103,2024-12-30,1,3365.14,3365.14,Cash,30286673746193,795
T0046631,C02798,P0520,2026-01-23,1,4328.02,4328.02,Cash,374668866582341,261
T0046632,C09984,P0920,2024-11-21,4,426.29,1705.16,Cash,4852517522416795,3089
T0046633,C05214,P0987,2025-08-23,3,1593.86,4781.58,UPI,4525735578314,0858
T0046634,C00373,P0609,2025-04-11,5,4670.19,23350.95,Debit Card,30274457425887,849
T0046635,C03844,P0930,2025-02-21,2,1978.63,3957.26,Debit Card,213138603797961,170
T0046636,C07056,P0015,2026-07-29,2,2324.15,4648.3,UPI,4427452089396485,098
T0046637,C04568,P0251,2025-02-06,4,2798.12,11192.48,Cash,2243841745109678,449
T0046638,C03792,P0670,2026-04-30,3,884.75,2654.25,Cash,4852662277706,670
T0046639,C05503,P0555,2025-10-21,5,3326.55,16632.75,UPI,4523600807196966,832
T0046640,C06686,P0279,2025-06-27,2,2812.46,5624.92,Cash,3531815350649573,386
T0046641,C07943,P0042,2026-07-14,5,4715.03,23575.15,Credit Card,4619846976531,226
T0046642,C05339,P0839,2025-11-17,5,3409.81,17049.05,Cash,3568112504934739,254
T0046643,C05108,P0772,2026-01-05,2,3669.04,7338.08,Cash,4284211798517126,543
T0046644,C05277,P0803,2025-01-06,3,703.12,2109.36,UPI,379470344772015,376
T0046645,C09333,P0819,2024-12-29,2,67.19,134.38,Cash,4019397783040,8105
T0046646,C07385,P0441,2024-12-26,2,3649.85,7299.7,Cash,213161014822129,445
T0046647,C08849,P0424,2026-03-20,3,4747.6,14242.8,Debit Card,341195747896336,371
T0046648,C00059,P0233,2026-01-03,1,4255.4,4255.4,Debit Card,4504679030208320,905
T0046649,C06659,P0415,2024-08-25,2,4749.43,9498.86,Debit Card,6578852113557527,164
T0046650,C05042,P0974,2026-08-07,4,3856.32,15425.28,Cash,3512213220982411,250
T0046651,C00109,P0201,2024-12-14,3,1136.14,3408.42,Cash,4338540052321,814
T0046652,C04774,P0187,2025-06-10,5,3152.4,15762.0,Debit Card,4101988085556892353,905
T0046653,C08530,P0685,2024-11-22,3,4940.72,14822.16,UPI,4805096670263687,407
T0046654,C00563,P0438,2025-11-10,5,2268.96,11344.8,Credit Card,5177692808019210,191
T0046655,C04214,P0821,2024-12-15,4,2683.07,10732.28,Debit Card,30366496605428,689
T0046656,C01048,P0262,2025-04-11,2,1121.1,2242.2,UPI,6500936091953155,536
T0046657,C02212,P0990,2026-01-04,2,3498.98,6997.96,Debit Card,2265723780536341,011
T0046658,C04903,P0662,2025-06-30,1,2539.18,2539.18,Cash,30343669512533,694
T0046659,C06612,P0470,2025-12-22,5,618.68,3093.4,Cash,4814859384508526,548
T0046660,C09913,P0720,2025-07-31,2,2474.74,4949.48,UPI,373084463121908,545
T0046661,C07400,P0020,2026-05-05,3,4283.82,12851.46,Cash,4176435869134963,096
T0046662,C02649,P0336,2025-03-02,1,3744.15,3744.15,Credit Card,30228114599278,640
T0046663,C04856,P0946,2026-04-20,2,1295.91,2591.82,Credit Card,4732623681495970,448
T0046664,C07121,P0167,2025-09-21,5,3183.06,15915.3,Debit Card,4264837055076614,157
T0046665,C00906,P0071,2025-12-24,5,2719.21,13596.05,Debit Card,6590153243237088,552
T0046666,C00331,P0524,2025-11-22,3,1586.52,4759.56,Debit Card,213129422397497,791
T0046667,C07599,P0817,2025-07-28,5,933.44,4667.2,UPI,3577221494127714,411
T0046668,C00677,P0031,2025-08-17,5,3294.42,16472.1,Credit Card,060401625474,062
T0046669,C07223,P0687,2025-05-03,2,2830.17,5660.34,Debit Card,4027073308821592,045
T0046670,C04182,P0763,2024-12-20,1,2118.53,2118.53,Cash,4131450905594769,997
T0046671,C02719,P0518,2025-01-11,2,3421.61,6843.22,Cash,6584614240296730,689
T0046672,C01215,P0376,2024-09-25,3,2755.66,8266.98,Credit Card,4987635843027627801,245
T0046673,C01217,P0970,2025-10-22,4,4621.3,18485.2,Debit Card,4555475164934,799
T0046674,C07394,P0529,2024-11-18,3,4549.8,13649.4,Cash,4230527507126353,214
T0046675,C03129,P0545,2026-05-03,5,2995.45,14977.25,UPI,4097647514431208,547
T0046676,C09198,P0556,2025-05-22,1,3006.37,3006.37,Cash,4443051532016,2006
T0046677,C00709,P0278,2026-04-02,1,471.65,471.65,UPI,6011790144947637,127
T0046678,C06122,P0330,2025-01-11,2,4737.95,9475.9,Debit Card,6011871150357307,9509
T0046679,C03115,P0144,2026-04-17,3,4699.22,14097.66,Credit Card,3574332591482846,172
T0046680,C04618,P0212,2025-01-04,3,3772.45,11317.35,Credit Card,347513566405951,765
T0046681,C09480,P0304,2026-02-03,5,3010.28,15051.4,Credit Card,180013291824683,605
T0046682,C00826,P0487,2026-07-19,4,2100.21,8400.84,Cash,4629836061814,386
T0046683,C02801,P0885,2025-09-18,3,2553.38,7660.14,Debit Card,213132266430077,232
T0046684,C03756,P0540,2026-01-11,4,1963.49,7853.96,Cash,213138309251024,521
T0046685,C08979,P0475,2025-07-03,4,943.06,3772.24,Debit Card,4593221564803549,706
T0046686,C00867,P0740,2024-11-13,4,2812.53,11250.12,Debit Card,180050249653467,298
T0046687,C00901,P0558,2025-11-02,3,4518.15,13554.45,UPI,4003486676341662,934
T0046688,C05573,P0107,2025-09-21,4,2318.51,9274.04,UPI,4771471494324439,8690
T0046689,C04952,P0004,2024-11-14,1,2972.94,2972.94,Credit Card,6011366181635144,425
T0046690,C08163,P0831,2025-08-25,4,4325.46,17301.84,UPI,30531310936131,653
T0046691,C04280,P0196,2024-12-31,1,146.68,146.68,Debit Card,4372815985882997220,117
T0046692,C02176,P0783,2026-08-07,4,1344.69,5378.76,Credit Card,36935608249004,786
T0046693,C06689,P0554,2026-05-19,2,3865.83,7731.66,Debit Card,213101228572839,057
T0046694,C08934,P0789,2026-04-27,3,2417.0,7251.0,Credit Card,675976167402,815
T0046695,C00784,P0954,2026-02-26,4,1044.21,4176.84,Cash,2255533289286468,028
T0046696,C04625,P0865,2025-01-12,5,1344.73,6723.65,Debit Card,3587200872246146,877
T0046697,C03947,P0776,2026-03-01,3,2167.13,6501.39,Credit Card,3521301920892649,171
T0046698,C06768,P0978,2026-02-01,2,102.21,204.42,Cash,6549537709376020,077
T0046699,C02264,P0604,2024-08-26,4,3906.76,15627.04,Credit Card,3552430469592070,991
T0046700,C09999,P0009,2025-06-24,5,4056.68,20283.4,Credit Card,2720857674195670,965
T0046701,C09482,P0384,2026-05-14,3,90.08,270.24,Credit Card,30273603930386,883
T0046702,C07330,P0249,2025-01-24,3,2607.3,7821.9,UPI,213155987254286,395
T0046703,C00469,P0993,2026-06-23,4,4010.25,16041.0,UPI,30533189744919,2190
T0046704,C04660,P0427,2026-07-18,4,4944.66,19778.64,Debit Card,3557748335830126,096
T0046705,C05167,P0099,2026-04-02,2,643.44,1286.88,Debit Card,503879034828,034
T0046706,C02234,P0112,2025-03-22,5,1547.46,7737.3,UPI,060484829050,079
T0046707,C02338,P0943,2025-01-15,1,2490.96,2490.96,Debit Card,4194992233573035,698
T0046708,C05575,P0506,2026-05-11,3,2206.6,6619.8,Cash,4193092467282576,176
T0046709,C03981,P0288,2024-11-16,3,910.38,2731.14,Debit Card,180098216317806,531
T0046710,C09262,P0822,2024-08-25,3,2330.1,6990.3,Debit Card,4487221886166,006
T0046711,C02529,P0554,2025-01-25,5,3865.83,19329.15,Debit Card,4970082145491,1482
T0046712,C00347,P0494,2026-02-22,4,1674.21,6696.84,Credit Card,4206720802296,2757
T0046713,C06161,P0066,2024-09-08,1,2962.78,2962.78,Cash,4005285867547975857,857
T0046714,C02350,P0516,2026-01-10,3,4758.9,14276.7,UPI,4031946588911,533
T0046715,C00218,P0438,2025-11-01,4,2268.96,9075.84,Credit Card,3506937879276950,323
T0046716,C08332,P0077,2026-01-02,1,2042.98,2042.98,UPI,213199541037076,569
T0046717,C09145,P0183,2024-08-20,5,4161.32,20806.6,UPI,30568581995859,909
T0046718,C07259,P0149,2026-06-16,5,1956.72,9783.6,Cash,372626469766275,302
T0046719,C06859,P0997,2026-01-30,3,3220.37,9661.11,Credit Card,3574865505483558,050
T0046720,C06713,P0844,2025-11-03,2,2712.74,5425.48,Debit Card,30317765557329,345
T0046721,C00602,P0679,2025-01-13,3,3227.44,9682.32,Cash,3585169498024736,720
T0046722,C05795,P0162,2025-12-15,2,1090.4,2180.8,Credit Card,180026620358603,919
T0046723,C06840,P0454,2024-12-21,2,4446.05,8892.1,Debit Card,3569781426870699,7769
T0046724,C01644,P0138,2025-05-28,2,1037.89,2075.78,Cash,4739823709310408,987
T0046725,C02292,P0875,2025-04-14,2,3828.64,7657.28,Credit Card,3531709688207388,765
T0046726,C05053,P0399,2024-11-01,3,3783.05,11349.15,Cash,3505446758222409,092
T0046727,C00151,P0707,2025-01-14,3,2279.25,6837.75,Cash,4443083705903,783
T0046728,C07153,P0616,2025-11-16,3,4869.93,14609.79,Cash,6011851691648935,491
T0046729,C02706,P0678,2025-06-16,2,4450.53,8901.06,Cash,371637631434958,9648
T0046730,C06628,P0001,2025-04-13,1,3720.67,3720.67,Credit Card,4316238332206363,776
T0046731,C01008,P0065,2025-06-26,3,154.12,462.36,UPI,4178713137933,8125
T0046732,C00510,P0217,2026-04-03,2,203.6,407.2,Credit Card,30037020883522,304
T0046733,C02675,P0191,2024-12-11,5,1946.02,9730.1,Debit Card,4580767260643592,834
T0046734,C09407,P0957,2025-09-24,1,3920.77,3920.77,Credit Card,4332460824315284,149
T0046735,C01782,P0170,2026-06-17,4,170.91,683.64,Debit Card,30481280747383,410
T0046736,C03930,P0065,2024-12-16,3,154.12,462.36,UPI,3506014932590676,913
T0046737,C01643,P0734,2024-08-18,4,733.51,2934.04,Credit Card,4540460222502523941,6991
T0046738,C05289,P0961,2025-08-04,3,3424.48,10273.44,Cash,4626733551874565,832
T0046739,C07269,P0776,2026-02-10,4,2167.13,8668.52,Credit Card,4123439840584952663,295
T0046740,C06979,P0981,2025-12-18,1,2256.6,2256.6,Cash,2509241711938565,5005
T0046741,C02930,P0067,2026-05-01,4,3553.81,14215.24,Credit Card,4193296371654172,413
T0046742,C09801,P0592,2025-05-12,4,1240.79,4963.16,Debit Card,3593614376442252,387
T0046743,C04457,P0822,2026-05-29,3,2330.1,6990.3,Cash,4955105990571337,686
T0046744,C02137,P0194,2025-03-04,4,358.22,1432.88,UPI,4190991514169086176,677
T0046745,C08192,P0720,2026-05-14,4,2474.74,9898.96,Credit Card,180039135705085,988
T0046746,C02949,P0945,2025-06-11,5,2446.95,12234.75,Debit Card,180008588341805,892
T0046747,C00292,P0596,2025-04-04,5,150.65,753.25,UPI,213107444004770,224
T0046748,C07403,P0931,2024-10-08,2,503.03,1006.06,Cash,3529601484983037,240
T0046749,C05357,P0778,2024-11-06,4,4909.34,19637.36,Debit Card,3579056408654744,841
T0046750,C06363,P0393,2026-04-12,5,2106.74,10533.7,UPI,213121621776548,822
T0046751,C05298,P0720,2025-11-25,5,2474.74,12373.7,Credit Card,4506087577026295,395
T0046752,C09777,P0976,2024-09-16,1,4918.86,4918.86,Credit Card,676375401335,901
T0046753,C04685,P0078,2026-03-04,2,4315.28,8630.56,Debit Card,370793352077228,5862
T0046754,C08833,P0451,2025-06-01,1,540.93,540.93,UPI,3590202065641005,0393
T0046755,C09711,P0112,2025-09-17,5,1547.46,7737.3,Cash,4390561928788848913,917
T0046756,C07059,P0892,2024-09-11,2,4701.57,9403.14,UPI,5311642548498262,197
T0046757,C05106,P0537,2025-10-05,1,2073.41,2073.41,Debit Card,4184806332222038789,128
T0046758,C00169,P0128,2026-04-21,4,1575.88,6303.52,Cash,6563015822391755,438
T0046759,C01633,P0477,2024-12-15,4,759.09,3036.36,UPI,2235164373067138,396
T0046760,C01983,P0539,2025-01-04,5,1681.97,8409.85,Credit Card,675957815789,032
T0046761,C06891,P0173,2024-12-10,5,3605.81,18029.05,Credit Card,4079545554602819722,628
T0046762,C08517,P0417,2024-11-13,2,3291.86,6583.72,UPI,566240928531,191
T0046763,C03959,P0907,2024-09-02,1,4511.3,4511.3,Debit Card,4873006560029,854
T0046764,C00064,P0350,2025-06-23,1,4825.88,4825.88,Debit Card,346337508396875,189
T0046765,C03610,P0857,2025-07-07,5,1084.0,5420.0,Cash,2705143250453307,698
T0046766,C06227,P0407,2026-04-26,3,3116.76,9350.28,Debit Card,2610347235171736,922
T0046767,C07442,P0056,2026-03-03,5,473.98,2369.9,UPI,3516709876595312,045
T0046768,C08624,P0434,2024-09-04,5,123.56,617.8,Cash,2640724567098493,434
T0046769,C01149,P0295,2025-01-05,4,4029.33,16117.32,Credit Card,30294963362762,800
T0046770,C05765,P0656,2024-10-30,1,2083.44,2083.44,Debit Card,6557368382289846,177
T0046771,C08994,P0484,2025-07-16,4,3784.46,15137.84,UPI,30367843624203,886
T0046772,C00778,P0976,2024-12-31,2,4918.86,9837.72,Credit Card,630443875764,152
T0046773,C08349,P0237,2025-11-21,4,2632.65,10530.6,UPI,568172000941,156
T0046774,C06501,P0218,2025-02-11,1,4204.18,4204.18,Debit Card,5200092692032430,771
T0046775,C02670,P0712,2025-10-23,3,3032.19,9096.57,UPI,30475756346514,744
T0046776,C04962,P0877,2025-12-09,2,882.76,1765.52,Cash,6579858763418646,8159
T0046777,C05653,P0188,2026-03-31,1,433.54,433.54,Debit Card,2276389582582375,614
T0046778,C01378,P0865,2025-12-22,3,1344.73,4034.19,UPI,3570696312280661,4480
T0046779,C03493,P0965,2024-10-06,3,2521.55,7564.65,UPI,3515789734855828,617
T0046780,C06483,P0690,2025-08-27,4,1486.55,5946.2,Cash,4468921027855,501
T0046781,C07937,P0048,2024-12-29,4,4359.07,17436.28,Debit Card,3546509913438656,473
T0046782,C00291,P0390,2026-03-24,4,3953.62,15814.48,UPI,6011476414053674,597
T0046783,C06555,P0584,2024-12-03,3,4704.12,14112.36,Credit Card,180070668474773,292
T0046784,C06419,P0678,2026-06-20,4,4450.53,17802.12,Cash,3515141851652283,584
T0046785,C09369,P0362,2026-07-03,3,1212.11,3636.33,Credit Card,4287241117422070987,028
T0046786,C01777,P0850,2026-05-11,1,441.4,441.4,Debit Card,4016468853716340418,711
T0046787,C03805,P0092,2024-11-21,3,1518.7,4556.1,UPI,4807043554401833,234
T0046788,C08285,P0353,2025-09-08,5,2653.46,13267.3,Cash,213194781771013,091
T0046789,C01125,P0510,2024-11-17,5,614.43,3072.15,Debit Card,3549366159146262,481
T0046790,C02224,P0427,2025-09-07,2,4944.66,9889.32,Debit Card,30276040923658,229
T0046791,C09385,P0430,2025-03-15,2,3883.12,7766.24,UPI,5510436121072662,605
T0046792,C06364,P0865,2026-06-28,3,1344.73,4034.19,UPI,213148672222171,269
T0046793,C05360,P0400,2026-08-02,1,3397.8,3397.8,Credit Card,4281229983934585518,513
